relation_id,Enh,enhancer_id,gene_id,model_ontology,model_track_name,model_track_source,alphagenome_rnaseq_lfc,alphagenome_deletion_strength,status
Enh743_SRP19,Enh743,Enh743,ENSG00000153037,CL:0000127,CL:0000127 total RNA-seq,encode,-0.00010347366333,0.00010347366333,COMPLETED
Enh745_CSNK1G3,Enh745,Enh745,ENSG00000151292,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0020366311073303,0.0020366311073303,COMPLETED
Enh748_BRD8,Enh748,Enh748,ENSG00000112983,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0013452768325805,0.0013452768325805,COMPLETED
Enh748_CTNNA1,Enh748,Enh748,ENSG00000044115,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0020142793655395,0.0020142793655395,COMPLETED
Enh748_ETF1,Enh748,Enh748,ENSG00000120705,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0002887248992919,0.0002887248992919,COMPLETED
Enh748_HSPA9,Enh748,Enh748,ENSG00000113013,CL:0000127,CL:0000127 total RNA-seq,encode,0.0009557008743286,-0.0009557008743286,COMPLETED
Enh749_CTNNA1,Enh749,Enh749,ENSG00000044115,CL:0000127,CL:0000127 total RNA-seq,encode,0.0017769336700439,-0.0017769336700439,COMPLETED
Enh749_ETF1,Enh749,Enh749,ENSG00000120705,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001518726348876,0.0001518726348876,COMPLETED
Enh749_HSPA9,Enh749,Enh749,ENSG00000113013,CL:0000127,CL:0000127 total RNA-seq,encode,3.886222839355469e-05,-3.886222839355469e-05,COMPLETED
Enh74_C1orf122,Enh74,Enh74,ENSG00000197982,CL:0000127,CL:0000127 total RNA-seq,encode,0.0017657279968261,-0.0017657279968261,COMPLETED
Enh74_SF3A3,Enh74,Enh74,ENSG00000183431,CL:0000127,CL:0000127 total RNA-seq,encode,0.0002222061157226,-0.0002222061157226,COMPLETED
Enh74_UTP11,Enh74,Enh74,ENSG00000183520,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0067323446273803,0.0067323446273803,COMPLETED
Enh750_CTNNA1,Enh750,Enh750,ENSG00000044115,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0016258955001831,0.0016258955001831,COMPLETED
Enh750_ETF1,Enh750,Enh750,ENSG00000120705,CL:0000127,CL:0000127 total RNA-seq,encode,0.000582218170166,-0.000582218170166,COMPLETED
Enh750_HSPA9,Enh750,Enh750,ENSG00000113013,CL:0000127,CL:0000127 total RNA-seq,encode,0.0001973509788513,-0.0001973509788513,COMPLETED
Enh751_BRD8,Enh751,Enh751,ENSG00000112983,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0011859536170959,0.0011859536170959,COMPLETED
Enh751_CTNNA1,Enh751,Enh751,ENSG00000044115,CL:0000127,CL:0000127 total RNA-seq,encode,0.0038017034530639,-0.0038017034530639,COMPLETED
Enh751_ETF1,Enh751,Enh751,ENSG00000120705,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0482169389724731,0.0482169389724731,COMPLETED
Enh751_HSPA9,Enh751,Enh751,ENSG00000113013,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0054394006729125,0.0054394006729125,COMPLETED
Enh752_CTNNA1,Enh752,Enh752,ENSG00000044115,CL:0000127,CL:0000127 total RNA-seq,encode,0.0030465126037597,-0.0030465126037597,COMPLETED
Enh752_ETF1,Enh752,Enh752,ENSG00000120705,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0060874223709106,0.0060874223709106,COMPLETED
Enh752_HSPA9,Enh752,Enh752,ENSG00000113013,CL:0000127,CL:0000127 total RNA-seq,encode,0.0038937330245971,-0.0038937330245971,COMPLETED
Enh753_CTNNA1,Enh753,Enh753,ENSG00000044115,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008320808410644,-0.0008320808410644,COMPLETED
Enh753_ETF1,Enh753,Enh753,ENSG00000120705,CL:0000127,CL:0000127 total RNA-seq,encode,0.006388783454895,-0.006388783454895,COMPLETED
Enh753_HSPA9,Enh753,Enh753,ENSG00000113013,CL:0000127,CL:0000127 total RNA-seq,encode,0.0170145034790039,-0.0170145034790039,COMPLETED
Enh754_CXXC5,Enh754,Enh754,ENSG00000171604,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0022193789482116,0.0022193789482116,COMPLETED
Enh754_PAIP2,Enh754,Enh754,ENSG00000120727,CL:0000127,CL:0000127 total RNA-seq,encode,-0.000303566455841,0.000303566455841,COMPLETED
Enh754_SIL1,Enh754,Enh754,ENSG00000120725,CL:0000127,CL:0000127 total RNA-seq,encode,9.806454181671144e-05,-9.806454181671144e-05,COMPLETED
Enh754_UBE2D2,Enh754,Enh754,ENSG00000131508,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0035876696929335,0.0035876696929335,COMPLETED
Enh755_GALNT10,Enh755,Enh755,ENSG00000164574,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001656487584114,0.0001656487584114,COMPLETED
Enh755_LARP1,Enh755,Enh755,ENSG00000155506,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0181445106863975,0.0181445106863975,COMPLETED
Enh755_MRPL22,Enh755,Enh755,ENSG00000082515,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0073175430297851,0.0073175430297851,COMPLETED
Enh756_BOD1,Enh756,Enh756,ENSG00000145919,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0006024241447448,0.0006024241447448,COMPLETED
Enh756_STC2,Enh756,Enh756,ENSG00000113739,CL:0000127,CL:0000127 total RNA-seq,encode,0.0018831491470336,-0.0018831491470336,COMPLETED
Enh757_CPEB4,Enh757,Enh757,ENSG00000113742,CL:0000127,CL:0000127 total RNA-seq,encode,0.0017964839935302,-0.0017964839935302,COMPLETED
Enh758_SUB1,Enh758,Enh758,ENSG00000113387,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0226089507341384,0.0226089507341384,COMPLETED
Enh758_ZFR,Enh758,Enh758,ENSG00000056097,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0146543383598327,0.0146543383598327,COMPLETED
Enh759_DHX29,Enh759,Enh759,ENSG00000067248,CL:0000127,CL:0000127 total RNA-seq,encode,0.0029408335685729,-0.0029408335685729,COMPLETED
Enh759_GPX8,Enh759,Enh759,ENSG00000164294,CL:0000127,CL:0000127 total RNA-seq,encode,0.0011132955551147,-0.0011132955551147,COMPLETED
Enh759_IL6ST,Enh759,Enh759,ENSG00000134352,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0008260011672973,0.0008260011672973,COMPLETED
Enh759_MTREX,Enh759,Enh759,ENSG00000039123,CL:0000127,CL:0000127 total RNA-seq,encode,0.0055188536643981,-0.0055188536643981,COMPLETED
Enh75_CTPS1,Enh75,Enh75,ENSG00000171793,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0023521184921264,0.0023521184921264,COMPLETED
Enh760_DHX29,Enh760,Enh760,ENSG00000067248,CL:0000127,CL:0000127 total RNA-seq,encode,0.0024179816246032,-0.0024179816246032,COMPLETED
Enh760_GPX8,Enh760,Enh760,ENSG00000164294,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013297796249389,-0.0013297796249389,COMPLETED
Enh760_IL6ST,Enh760,Enh760,ENSG00000134352,CL:0000127,CL:0000127 total RNA-seq,encode,0.002282977104187,-0.002282977104187,COMPLETED
Enh760_MTREX,Enh760,Enh760,ENSG00000039123,CL:0000127,CL:0000127 total RNA-seq,encode,0.0030406266450881,-0.0030406266450881,COMPLETED
Enh763_PLK2,Enh763,Enh763,ENSG00000145632,CL:0000127,CL:0000127 total RNA-seq,encode,0.0006471872329711,-0.0006471872329711,COMPLETED
Enh766_RPS23,Enh766,Enh766,ENSG00000186468,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013525485992431,-0.0013525485992431,COMPLETED
Enh766_TMEM167A,Enh766,Enh766,ENSG00000174695,CL:0000127,CL:0000127 total RNA-seq,encode,0.0032609701156616,-0.0032609701156616,COMPLETED
Enh769_TMEM14B,Enh769,Enh769,ENSG00000137210,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0018571019172668,0.0018571019172668,COMPLETED
Enh769_TMEM14C,Enh769,Enh769,ENSG00000111843,CL:0000127,CL:0000127 total RNA-seq,encode,0.0012648105621337,-0.0012648105621337,COMPLETED
Enh770_AMD1,Enh770,Enh770,ENSG00000123505,CL:0000127,CL:0000127 total RNA-seq,encode,0.0001475811004638,-0.0001475811004638,COMPLETED
Enh770_GTF3C6,Enh770,Enh770,ENSG00000155115,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0004382133483886,0.0004382133483886,COMPLETED
Enh770_RPF2,Enh770,Enh770,ENSG00000197498,CL:0000127,CL:0000127 total RNA-seq,encode,0.0004526376724243,-0.0004526376724243,COMPLETED
Enh771_AMD1,Enh771,Enh771,ENSG00000123505,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0151619911193847,0.0151619911193847,COMPLETED
Enh771_GTF3C6,Enh771,Enh771,ENSG00000155115,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0030988454818725,0.0030988454818725,COMPLETED
Enh771_RPF2,Enh771,Enh771,ENSG00000197498,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0039024949073791,0.0039024949073791,COMPLETED
Enh772_AMD1,Enh772,Enh772,ENSG00000123505,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0213272869586944,0.0213272869586944,COMPLETED
Enh772_CDC40,Enh772,Enh772,ENSG00000168438,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008786916732788,-0.0008786916732788,COMPLETED
Enh772_GTF3C6,Enh772,Enh772,ENSG00000155115,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0038206577301025,0.0038206577301025,COMPLETED
Enh772_RPF2,Enh772,Enh772,ENSG00000197498,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0048433542251586,0.0048433542251586,COMPLETED
Enh774_GJA1,Enh774,Enh774,ENSG00000152661,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0025858879089355,0.0025858879089355,COMPLETED
Enh775_HIVEP1,Enh775,Enh775,ENSG00000095951,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0016955137252807,0.0016955137252807,COMPLETED
Enh776_SERINC1,Enh776,Enh776,ENSG00000111897,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0005725622177124,0.0005725622177124,COMPLETED
Enh778_HDDC2,Enh778,Enh778,ENSG00000111906,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0020118951797485,0.0020118951797485,COMPLETED
Enh779_HDDC2,Enh779,Enh779,ENSG00000111906,CL:0000127,CL:0000127 total RNA-seq,encode,0.0036370754241943,-0.0036370754241943,COMPLETED
Enh779_NCOA7,Enh779,Enh779,ENSG00000111912,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0064609050750732,0.0064609050750732,COMPLETED
Enh779_RNF217,Enh779,Enh779,ENSG00000146373,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0020716190338134,0.0020716190338134,COMPLETED
Enh779_TPD52L1,Enh779,Enh779,ENSG00000111907,CL:0000127,CL:0000127 total RNA-seq,encode,0.0020749568939208,-0.0020749568939208,COMPLETED
Enh782_HBS1L,Enh782,Enh782,ENSG00000112339,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0076144337654113,0.0076144337654113,COMPLETED
Enh783_BCLAF1,Enh783,Enh783,ENSG00000029363,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0022177100181579,0.0022177100181579,COMPLETED
Enh785_SF3B5,Enh785,Enh785,ENSG00000169976,CL:0000127,CL:0000127 total RNA-seq,encode,0.0108716487884521,-0.0108716487884521,COMPLETED
Enh785_UTRN,Enh785,Enh785,ENSG00000152818,CL:0000127,CL:0000127 total RNA-seq,encode,0.0132697224617004,-0.0132697224617004,COMPLETED
Enh786_GINM1,Enh786,Enh786,ENSG00000055211,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001177787780761,0.0001177787780761,COMPLETED
Enh786_PCMT1,Enh786,Enh786,ENSG00000120265,CL:0000127,CL:0000127 total RNA-seq,encode,0.0017411708831787,-0.0017411708831787,COMPLETED
Enh786_PPIL4,Enh786,Enh786,ENSG00000131013,CL:0000127,CL:0000127 total RNA-seq,encode,0.0022564530372619,-0.0022564530372619,COMPLETED
Enh789_ARID1B,Enh789,Enh789,ENSG00000049618,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0079286098480224,0.0079286098480224,COMPLETED
Enh78_ELOVL1,Enh78,Enh78,ENSG00000066322,CL:0000127,CL:0000127 total RNA-seq,encode,0.0049973130226135,-0.0049973130226135,COMPLETED
Enh78_MED8,Enh78,Enh78,ENSG00000159479,CL:0000127,CL:0000127 total RNA-seq,encode,-0.001892939209938,0.001892939209938,COMPLETED
Enh793_ARID1B,Enh793,Enh793,ENSG00000049618,CL:0000127,CL:0000127 total RNA-seq,encode,0.0012848377227783,-0.0012848377227783,COMPLETED
Enh793_SNX9,Enh793,Enh793,ENSG00000130340,CL:0000127,CL:0000127 total RNA-seq,encode,-1.52587890625e-05,1.52587890625e-05,COMPLETED
Enh793_TMEM242,Enh793,Enh793,ENSG00000215712,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0040942430496215,0.0040942430496215,COMPLETED
Enh794_QKI,Enh794,Enh794,ENSG00000112531,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0515252351760864,0.0515252351760864,COMPLETED
Enh795_QKI,Enh795,Enh795,ENSG00000112531,CL:0000127,CL:0000127 total RNA-seq,encode,0.0023717880249023,-0.0023717880249023,COMPLETED
Enh799_HIST1H2BG,Enh799,Enh799,ENSG00000273802,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010653734207153,-0.0010653734207153,COMPLETED
Enh79_CMPK1,Enh79,Enh79,ENSG00000162368,CL:0000127,CL:0000127 total RNA-seq,encode,0.0006743669509887,-0.0006743669509887,COMPLETED
Enh7_ATP1A1,Enh7,Enh7,ENSG00000163399,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0034636259078979,0.0034636259078979,COMPLETED
Enh800_HIST1H4C,Enh800,Enh800,ENSG00000197061,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0004400014877319,0.0004400014877319,COMPLETED
Enh801_HMGN4,Enh801,Enh801,ENSG00000182952,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0020508766174316,0.0020508766174316,COMPLETED
Enh802_HIST1H4C,Enh802,Enh802,ENSG00000197061,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0005425214767456,0.0005425214767456,COMPLETED
Enh805_HIST1H4C,Enh805,Enh805,ENSG00000197061,CL:0000127,CL:0000127 total RNA-seq,encode,0.0036354064941406,-0.0036354064941406,COMPLETED
Enh806_HIST1H4C,Enh806,Enh806,ENSG00000197061,CL:0000127,CL:0000127 total RNA-seq,encode,0.0005460977554321,-0.0005460977554321,COMPLETED
Enh810_ZSCAN16-AS1,Enh810,Enh810,ENSG00000269293,CL:0000127,CL:0000127 total RNA-seq,encode,0.0026817321777343,-0.0026817321777343,COMPLETED
Enh811_ZSCAN16-AS1,Enh811,Enh811,ENSG00000269293,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010595321655273,-0.0010595321655273,COMPLETED
Enh812_ZSCAN16-AS1,Enh812,Enh812,ENSG00000269293,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0023260116577148,0.0023260116577148,COMPLETED
Enh813_CUTA,Enh813,Enh813,ENSG00000112514,CL:0000127,CL:0000127 total RNA-seq,encode,0.0004723072052001,-0.0004723072052001,COMPLETED
Enh813_HMGA1,Enh813,Enh813,ENSG00000137309,CL:0000127,CL:0000127 total RNA-seq,encode,7.56978988647461e-05,-7.56978988647461e-05,COMPLETED
Enh813_PFDN6,Enh813,Enh813,ENSG00000204220,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0017758607864379,0.0017758607864379,COMPLETED
Enh813_RPS18,Enh813,Enh813,ENSG00000231500,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010223388671875,-0.0010223388671875,COMPLETED
Enh813_SMIM29,Enh813,Enh813,ENSG00000186577,CL:0000127,CL:0000127 total RNA-seq,encode,0.0029728934168815,-0.0029728934168815,COMPLETED
Enh813_TAPBP,Enh813,Enh813,ENSG00000231925,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0008280277252197,0.0008280277252197,COMPLETED
Enh813_UQCC2,Enh813,Enh813,ENSG00000137288,CL:0000127,CL:0000127 total RNA-seq,encode,0.0020816326141357,-0.0020816326141357,COMPLETED
Enh814_HMGA1,Enh814,Enh814,ENSG00000137309,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0596066713333129,0.0596066713333129,COMPLETED
Enh814_NUDT3,Enh814,Enh814,ENSG00000272325,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0047707557678222,0.0047707557678222,COMPLETED
Enh814_RPS10,Enh814,Enh814,ENSG00000124614,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0006380081176757,0.0006380081176757,COMPLETED
Enh814_SMIM29,Enh814,Enh814,ENSG00000186577,CL:0000127,CL:0000127 total RNA-seq,encode,-0.002744972705841,0.002744972705841,COMPLETED
Enh815_RPL10A,Enh815,Enh815,ENSG00000198755,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0009310245513916,0.0009310245513916,COMPLETED
Enh815_SRPK1,Enh815,Enh815,ENSG00000096063,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0006995797157287,0.0006995797157287,COMPLETED
Enh816_RPL10A,Enh816,Enh816,ENSG00000198755,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0012745857238769,0.0012745857238769,COMPLETED
Enh816_SRPK1,Enh816,Enh816,ENSG00000096063,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0019711256027221,0.0019711256027221,COMPLETED
Enh817_KCTD20,Enh817,Enh817,ENSG00000112078,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0005840063095092,0.0005840063095092,COMPLETED
Enh817_SRPK1,Enh817,Enh817,ENSG00000096063,CL:0000127,CL:0000127 total RNA-seq,encode,0.001583844423294,-0.001583844423294,COMPLETED
Enh817_SRSF3,Enh817,Enh817,ENSG00000112081,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0007553696632385,0.0007553696632385,COMPLETED
Enh818_CDKN1A,Enh818,Enh818,ENSG00000124762,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0016698837280273,0.0016698837280273,COMPLETED
Enh818_KCTD20,Enh818,Enh818,ENSG00000112078,CL:0000127,CL:0000127 total RNA-seq,encode,-0.002368152141571,0.002368152141571,COMPLETED
Enh818_SRPK1,Enh818,Enh818,ENSG00000096063,CL:0000127,CL:0000127 total RNA-seq,encode,0.0017989873886108,-0.0017989873886108,COMPLETED
Enh818_SRSF3,Enh818,Enh818,ENSG00000112081,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0014345049858093,0.0014345049858093,COMPLETED
Enh818_STK38,Enh818,Enh818,ENSG00000112079,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001152902841567,0.0001152902841567,COMPLETED
Enh819_MEA1,Enh819,Enh819,ENSG00000124733,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0016050785779953,0.0016050785779953,COMPLETED
Enh819_MRPS10,Enh819,Enh819,ENSG00000048544,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0008686184883117,0.0008686184883117,COMPLETED
Enh819_PPP2R5D,Enh819,Enh819,ENSG00000112640,CL:0000127,CL:0000127 total RNA-seq,encode,0.000853419303894,-0.000853419303894,COMPLETED
Enh819_RPL7L1,Enh819,Enh819,ENSG00000146223,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0009424090385437,0.0009424090385437,COMPLETED
Enh819_RRP36,Enh819,Enh819,ENSG00000124541,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008441805839538,-0.0008441805839538,COMPLETED
Enh820_MEA1,Enh820,Enh820,ENSG00000124733,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0021141320466995,0.0021141320466995,COMPLETED
Enh820_MRPS10,Enh820,Enh820,ENSG00000048544,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0022189617156982,0.0022189617156982,COMPLETED
Enh820_RPL7L1,Enh820,Enh820,ENSG00000146223,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013439655303955,-0.0013439655303955,COMPLETED
Enh820_RRP36,Enh820,Enh820,ENSG00000124541,CL:0000127,CL:0000127 total RNA-seq,encode,0.0004355311393737,-0.0004355311393737,COMPLETED
Enh821_DNPH1,Enh821,Enh821,ENSG00000112667,CL:0000127,CL:0000127 total RNA-seq,encode,0.0018352270126342,-0.0018352270126342,COMPLETED
Enh821_MRPL14,Enh821,Enh821,ENSG00000180992,CL:0000127,CL:0000127 total RNA-seq,encode,0.0025005340576171,-0.0025005340576171,COMPLETED
Enh821_MRPS18A,Enh821,Enh821,ENSG00000096080,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0053892433643341,0.0053892433643341,COMPLETED
Enh821_VEGFA,Enh821,Enh821,ENSG00000112715,CL:0000127,CL:0000127 total RNA-seq,encode,0.013609766960144,-0.013609766960144,COMPLETED
Enh821_YIPF3,Enh821,Enh821,ENSG00000137207,CL:0000127,CL:0000127 total RNA-seq,encode,0.0022588968276977,-0.0022588968276977,COMPLETED
Enh822_SMAP1,Enh822,Enh822,ENSG00000112305,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0027911067008972,0.0027911067008972,COMPLETED
Enh824_HMGN3,Enh824,Enh824,ENSG00000118418,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0037928223609924,0.0037928223609924,COMPLETED
Enh824_PHIP,Enh824,Enh824,ENSG00000146247,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0021320581436157,0.0021320581436157,COMPLETED
Enh826_AKIRIN2,Enh826,Enh826,ENSG00000135334,CL:0000127,CL:0000127 total RNA-seq,encode,0.001269906759262,-0.001269906759262,COMPLETED
Enh826_ORC3,Enh826,Enh826,ENSG00000135336,CL:0000127,CL:0000127 total RNA-seq,encode,0.0011861324310302,-0.0011861324310302,COMPLETED
Enh826_RARS2,Enh826,Enh826,ENSG00000146282,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008128881454467,-0.0008128881454467,COMPLETED
Enh830_COPS6,Enh830,Enh830,ENSG00000168090,CL:0000127,CL:0000127 total RNA-seq,encode,0.0009027123451232,-0.0009027123451232,COMPLETED
Enh830_GNB2,Enh830,Enh830,ENSG00000172354,CL:0000127,CL:0000127 total RNA-seq,encode,-4.4465065002441406e-05,4.4465065002441406e-05,COMPLETED
Enh830_LAMTOR4,Enh830,Enh830,ENSG00000188186,CL:0000127,CL:0000127 total RNA-seq,encode,0.0013247430324554,-0.0013247430324554,COMPLETED
Enh830_TRIP6,Enh830,Enh830,ENSG00000087077,CL:0000127,CL:0000127 total RNA-seq,encode,0.0008023977279663,-0.0008023977279663,COMPLETED
Enh830_ZKSCAN1,Enh830,Enh830,ENSG00000106261,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0021059811115264,0.0021059811115264,COMPLETED
Enh831_AP1S1,Enh831,Enh831,ENSG00000106367,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0127637386322021,0.0127637386322021,COMPLETED
Enh831_FIS1,Enh831,Enh831,ENSG00000214253,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0010315179824829,0.0010315179824829,COMPLETED
Enh831_GNB2,Enh831,Enh831,ENSG00000172354,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0010164976119995,0.0010164976119995,COMPLETED
Enh831_PLOD3,Enh831,Enh831,ENSG00000106397,CL:0000127,CL:0000127 total RNA-seq,encode,-0.000547707080841,0.000547707080841,COMPLETED
Enh831_POP7,Enh831,Enh831,ENSG00000172336,CL:0000127,CL:0000127 total RNA-seq,encode,0.0006002783775329,-0.0006002783775329,COMPLETED
Enh831_SERPINE1,Enh831,Enh831,ENSG00000106366,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0447986125946044,0.0447986125946044,COMPLETED
Enh831_SRRT,Enh831,Enh831,ENSG00000087087,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001298636198043,0.0001298636198043,COMPLETED
Enh831_TRIM56,Enh831,Enh831,ENSG00000169871,CL:0000127,CL:0000127 total RNA-seq,encode,-0.1278265714645385,0.1278265714645385,COMPLETED
Enh831_TRIP6,Enh831,Enh831,ENSG00000087077,CL:0000127,CL:0000127 total RNA-seq,encode,0.0005284547805786,-0.0005284547805786,COMPLETED
Enh831_ZNHIT1,Enh831,Enh831,ENSG00000106400,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0001048445701599,0.0001048445701599,COMPLETED
Enh832_SYPL1,Enh832,Enh832,ENSG00000008282,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0068519711494445,0.0068519711494445,COMPLETED
Enh833_SYPL1,Enh833,Enh833,ENSG00000008282,CL:0000127,CL:0000127 total RNA-seq,encode,0.025730550289154,-0.025730550289154,COMPLETED
Enh834_NAMPT,Enh834,Enh834,ENSG00000105835,CL:0000127,CL:0000127 total RNA-seq,encode,0.0038553476333618,-0.0038553476333618,COMPLETED
Enh834_SYPL1,Enh834,Enh834,ENSG00000008282,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0629165172576904,0.0629165172576904,COMPLETED
Enh835_SYPL1,Enh835,Enh835,ENSG00000008282,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010190606117248,-0.0010190606117248,COMPLETED
Enh838_CPA4,Enh838,Enh838,ENSG00000128510,CL:0000127,CL:0000127 total RNA-seq,encode,0.0027848482131958,-0.0027848482131958,COMPLETED
Enh838_KLHDC10,Enh838,Enh838,ENSG00000128607,CL:0000127,CL:0000127 total RNA-seq,encode,0.0005174577236175,-0.0005174577236175,COMPLETED
Enh838_UBE2H,Enh838,Enh838,ENSG00000186591,CL:0000127,CL:0000127 total RNA-seq,encode,-0.014883279800415,0.014883279800415,COMPLETED
Enh841_CUL1,Enh841,Enh841,ENSG00000055130,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0016026198863983,0.0016026198863983,COMPLETED
Enh842_CUL1,Enh842,Enh842,ENSG00000055130,CL:0000127,CL:0000127 total RNA-seq,encode,0.000596284866333,-0.000596284866333,COMPLETED
Enh842_PDIA4,Enh842,Enh842,ENSG00000155660,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0150632858276367,0.0150632858276367,COMPLETED
Enh845_ABCF2,Enh845,Enh845,ENSG00000033050,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0013624429702758,0.0013624429702758,COMPLETED
Enh845_AGAP3,Enh845,Enh845,ENSG00000133612,CL:0000127,CL:0000127 total RNA-seq,encode,-9.620189666748048e-05,9.620189666748048e-05,COMPLETED
Enh845_CHPF2,Enh845,Enh845,ENSG00000033100,CL:0000127,CL:0000127 total RNA-seq,encode,0.0015265345573425,-0.0015265345573425,COMPLETED
Enh845_FASTK,Enh845,Enh845,ENSG00000164896,CL:0000127,CL:0000127 total RNA-seq,encode,0.0010186433792114,-0.0010186433792114,COMPLETED
Enh845_NUB1,Enh845,Enh845,ENSG00000013374,CL:0000127,CL:0000127 total RNA-seq,encode,0.0028160810470581,-0.0028160810470581,COMPLETED
Enh845_RHEB,Enh845,Enh845,ENSG00000106615,CL:0000127,CL:0000127 total RNA-seq,encode,0.0089918375015258,-0.0089918375015258,COMPLETED
Enh845_SLC4A2,Enh845,Enh845,ENSG00000164889,CL:0000127,CL:0000127 total RNA-seq,encode,-0.0009326338768005,0.0009326338768005,COMPLETED
Enh845_SMARCD3,Enh845,Enh845,ENSG00000082014,CL:0000127,CL:0000127 total RNA-seq,encode,-0.001893788576126,0.001893788576126,COMPLETED
